,pro ro wnd ec00 mwh/h cet min15 f 2024-09-17T00:00:00+02:00
2024-09-20 23:30:00+02:00,652.2213780007606
2024-09-20 23:45:00+02:00,652.2213780007606
2024-09-21 00:00:00+02:00,668.5245469053832
2024-09-21 00:15:00+02:00,668.5245469053832
2024-09-21 00:30:00+02:00,668.5245469053832
2024-09-21 00:45:00+02:00,668.5245469053832
2024-09-21 01:00:00+02:00,737.5799755580051
2024-09-21 01:15:00+02:00,737.5799755580051
2024-09-21 01:30:00+02:00,737.5799755580051
2024-09-21 01:45:00+02:00,737.5799755580051
2024-09-21 02:00:00+02:00,799.0412527890555
2024-09-21 02:15:00+02:00,799.0412527890555
2024-09-21 02:30:00+02:00,799.0412527890555
2024-09-21 02:45:00+02:00,799.0412527890555
2024-09-21 03:00:00+02:00,852.9083900858634
2024-09-21 03:15:00+02:00,852.9083900858634
2024-09-21 03:30:00+02:00,852.9083900858634
2024-09-21 03:45:00+02:00,852.9083900858634
2024-09-21 04:00:00+02:00,899.1813899672125
2024-09-21 04:15:00+02:00,899.1813899672125
2024-09-21 04:30:00+02:00,899.1813899672125
2024-09-21 04:45:00+02:00,899.1813899672125
2024-09-21 05:00:00+02:00,931.1671086765783
2024-09-21 05:15:00+02:00,931.1671086765783
2024-09-21 05:30:00+02:00,931.1671086765783
2024-09-21 05:45:00+02:00,931.1671086765783
2024-09-21 06:00:00+02:00,948.8655467990662
2024-09-21 06:15:00+02:00,948.8655467990662
2024-09-21 06:30:00+02:00,948.8655467990662
2024-09-21 06:45:00+02:00,948.8655467990662
2024-09-21 07:00:00+02:00,952.2766928395778
2024-09-21 07:15:00+02:00,952.2766928395778
2024-09-21 07:30:00+02:00,952.2766928395778
2024-09-21 07:45:00+02:00,952.2766928395778
2024-09-21 08:00:00+02:00,902.740449902444
2024-09-21 08:15:00+02:00,902.740449902444
2024-09-21 08:30:00+02:00,902.740449902444
2024-09-21 08:45:00+02:00,902.740449902444
2024-09-21 09:00:00+02:00,800.2568209724526
2024-09-21 09:15:00+02:00,800.2568209724526
2024-09-21 09:30:00+02:00,800.2568209724526
2024-09-21 09:45:00+02:00,800.2568209724526
2024-09-21 10:00:00+02:00,644.8258063916052
2024-09-21 10:15:00+02:00,644.8258063916052
2024-09-21 10:30:00+02:00,644.8258063916052
2024-09-21 10:45:00+02:00,644.8258063916052
2024-09-21 11:00:00+02:00,537.0004574753613
2024-09-21 11:15:00+02:00,537.0004574753613
2024-09-21 11:30:00+02:00,537.0004574753613
2024-09-21 11:45:00+02:00,537.0004574753613
2024-09-21 12:00:00+02:00,476.7807702452705
2024-09-21 12:15:00+02:00,476.7807702452705
2024-09-21 12:30:00+02:00,476.7807702452705
2024-09-21 12:45:00+02:00,476.7807702452705
2024-09-21 13:00:00+02:00,464.1667557141851
2024-09-21 13:15:00+02:00,464.1667557141851
2024-09-21 13:30:00+02:00,464.1667557141851
2024-09-21 13:45:00+02:00,464.1667557141851
2024-09-21 14:00:00+02:00,442.7873581597153
2024-09-21 14:15:00+02:00,442.7873581597153
2024-09-21 14:30:00+02:00,442.7873581597153
2024-09-21 14:45:00+02:00,442.7873581597153
2024-09-21 15:00:00+02:00,412.6425680884734
2024-09-21 15:15:00+02:00,412.6425680884734
2024-09-21 15:30:00+02:00,412.6425680884734
2024-09-21 15:45:00+02:00,412.6425680884734
2024-09-21 16:00:00+02:00,373.7323918111072
2024-09-21 16:15:00+02:00,373.7323918111072
2024-09-21 16:30:00+02:00,373.7323918111072
2024-09-21 16:45:00+02:00,373.7323918111072
2024-09-21 17:00:00+02:00,356.2205926650917
2024-09-21 17:15:00+02:00,356.2205926650917
2024-09-21 17:30:00+02:00,356.2205926650917
2024-09-21 17:45:00+02:00,356.2205926650917
2024-09-21 18:00:00+02:00,360.10717601159547
2024-09-21 18:15:00+02:00,360.10717601159547
2024-09-21 18:30:00+02:00,360.10717601159547
2024-09-21 18:45:00+02:00,360.10717601159547
2024-09-21 19:00:00+02:00,385.3921382354829
2024-09-21 19:15:00+02:00,385.3921382354829
2024-09-21 19:30:00+02:00,385.3921382354829
2024-09-21 19:45:00+02:00,385.3921382354829
2024-09-21 20:00:00+02:00,389.3628527879266
2024-09-21 20:15:00+02:00,389.3628527879266
2024-09-21 20:30:00+02:00,389.3628527879266
2024-09-21 20:45:00+02:00,389.3628527879266
2024-09-21 21:00:00+02:00,372.0193233741359
2024-09-21 21:15:00+02:00,372.0193233741359
2024-09-21 21:30:00+02:00,372.0193233741359
2024-09-21 21:45:00+02:00,372.0193233741359
2024-09-21 22:00:00+02:00,333.36154937008234
2024-09-21 22:15:00+02:00,333.36154937008234
2024-09-21 22:30:00+02:00,333.36154937008234
2024-09-21 22:45:00+02:00,333.36154937008234
2024-09-21 23:00:00+02:00,330.158239440686
2024-09-21 23:15:00+02:00,330.158239440686
2024-09-21 23:30:00+02:00,330.158239440686
2024-09-21 23:45:00+02:00,330.158239440686
2024-09-22 00:00:00+02:00,362.4472822844424
2024-09-22 00:15:00+02:00,362.4472822844424
2024-09-22 00:30:00+02:00,362.4472822844424
2024-09-22 00:45:00+02:00,362.4472822844424
2024-09-22 01:00:00+02:00,430.1599737468111
2024-09-22 01:15:00+02:00,430.1599737468111
2024-09-22 01:30:00+02:00,430.1599737468111
2024-09-22 01:45:00+02:00,430.1599737468111
2024-09-22 02:00:00+02:00,495.6952119225274
2024-09-22 02:15:00+02:00,495.6952119225274
2024-09-22 02:30:00+02:00,495.6952119225274
2024-09-22 02:45:00+02:00,495.6952119225274
2024-09-22 03:00:00+02:00,559.0529974145214
2024-09-22 03:15:00+02:00,559.0529974145214
2024-09-22 03:30:00+02:00,559.0529974145214
2024-09-22 03:45:00+02:00,559.0529974145214
2024-09-22 04:00:00+02:00,620.2333169350348
2024-09-22 04:15:00+02:00,620.2333169350348
2024-09-22 04:30:00+02:00,620.2333169350348
2024-09-22 04:45:00+02:00,620.2333169350348
2024-09-22 05:00:00+02:00,648.8268878734025
2024-09-22 05:15:00+02:00,648.8268878734025
2024-09-22 05:30:00+02:00,648.8268878734025
2024-09-22 05:45:00+02:00,648.8268878734025
2024-09-22 06:00:00+02:00,644.8337079629107
2024-09-22 06:15:00+02:00,644.8337079629107
2024-09-22 06:30:00+02:00,644.8337079629107
2024-09-22 06:45:00+02:00,644.8337079629107
2024-09-22 07:00:00+02:00,608.2537818214429
2024-09-22 07:15:00+02:00,608.2537818214429
2024-09-22 07:30:00+02:00,608.2537818214429
2024-09-22 07:45:00+02:00,608.2537818214429
2024-09-22 08:00:00+02:00,548.9410039348661
2024-09-22 08:15:00+02:00,548.9410039348661
2024-09-22 08:30:00+02:00,548.9410039348661
2024-09-22 08:45:00+02:00,548.9410039348661
2024-09-22 09:00:00+02:00,466.8953832407941
2024-09-22 09:15:00+02:00,466.8953832407941
